Format Version,1.21,Take Name,ElonDanielBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.33.12.735 PM,Total Frames in Take,25256,Total Exported Frames,25256,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:546,Unlabeled:546,Unlabeled:546,Unlabeled:547,Unlabeled:547,Unlabeled:547
,,"8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570223","8392B20CF49E3570223","8392B20CF49E3570223"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
194,1.616667,-1.143100,0.882656,2.525119,-1.488294,0.910340,1.708595
195,1.625000,-1.143026,0.882654,2.525050,-1.488387,0.910364,1.708617
196,1.633333,-1.142967,0.882650,2.524978,-1.488474,0.910383,1.708632
197,1.641667,-1.142912,0.882648,2.524883,-1.488557,0.910404,1.708645
198,1.650000,-1.142853,0.882646,2.524767,-1.488632,0.910426,1.708653
199,1.658333,-1.142800,0.882661,2.524666,-1.488693,0.910443,1.708661
200,1.666667,-1.142744,0.882685,2.524580,-1.488740,0.910459,1.708683
201,1.675000,-1.142699,0.882695,2.524491,-1.488772,0.910468,1.708710
202,1.683333,-1.142680,0.882699,2.524436,-1.488787,0.910466,1.708752
203,1.691667,-1.142683,0.882679,2.524396,-1.488791,0.910464,1.708801
204,1.700000,-1.142695,0.882656,2.524376,-1.488788,0.910457,1.708857
205,1.708333,-1.142709,0.882628,2.524356,-1.488764,0.910445,1.708931
206,1.716667,-1.142725,0.882604,2.524347,-1.488734,0.910429,1.709004
207,1.725000,-1.142746,0.882586,2.524355,-1.488697,0.910414,1.709082
208,1.733333,-1.142777,0.882568,2.524376,-1.488665,0.910406,1.709153
209,1.741667,-1.142831,0.882547,2.524415,-1.488643,0.910403,1.709220
210,1.750000,-1.142921,0.882517,2.524478,-1.488629,0.910391,1.709294
211,1.758333,-1.143032,0.882480,2.524530,-1.488625,0.910376,1.709363
212,1.766667,-1.143166,0.882436,2.524589,-1.488629,0.910352,1.709436
213,1.775000,-1.143300,0.882425,2.524643,-1.488631,0.910328,1.709516
214,1.783333,-1.143428,0.882436,2.524699,-1.488642,0.910296,1.709597
215,1.791667,-1.143569,0.882465,2.524739,-1.488661,0.910260,1.709687
216,1.800000,-1.143698,0.882512,2.524754,-1.488681,0.910223,1.709780
217,1.808333,-1.143818,0.882563,2.524752,-1.488709,0.910176,1.709879
218,1.816667,-1.143914,0.882610,2.524735,-1.488736,0.910126,1.709980
219,1.825000,-1.143981,0.882647,2.524691,-1.488761,0.910062,1.710098
220,1.833333,-1.143993,0.882672,2.524606,-1.488780,0.909983,1.710223
221,1.841667,-1.143962,0.882697,2.524469,-1.488791,0.909917,1.710341
222,1.850000,-1.143897,0.882720,2.524297,-1.488797,0.909857,1.710456
223,1.858333,-1.143807,0.882739,2.524121,-1.488800,0.909792,1.710573
224,1.866667,-1.143717,0.882742,2.523947,-1.488798,0.909718,1.710693
225,1.875000,-1.143618,0.882736,2.523788,-1.488788,0.909644,1.710812
226,1.883333,-1.143503,0.882721,2.523653,-1.488783,0.909573,1.710920
227,1.891667,-1.143381,0.882705,2.523540,-1.488778,0.909511,1.711026
228,1.900000,-1.143244,0.882687,2.523424,-1.488777,0.909459,1.711115
229,1.908333,-1.143101,0.882666,2.523329,-1.488785,0.909422,1.711195
230,1.916667,-1.142959,0.882634,2.523247,-1.488796,0.909403,1.711257
231,1.925000,-1.142827,0.882574,2.523192,-1.488816,0.909396,1.711304
232,1.933333,-1.142714,0.882488,2.523150,-1.488843,0.909395,1.711333
233,1.941667,-1.142624,0.882382,2.523127,-1.488870,0.909409,1.711359
234,1.950000,-1.142543,0.882270,2.523096,-1.488889,0.909421,1.711373
235,1.958333,-1.142439,0.882185,2.523041,-1.488901,0.909436,1.711383
236,1.966667,-1.142353,0.882124,2.522950,-1.488912,0.909457,1.711384
237,1.975000,-1.142306,0.882068,2.522846,-1.488920,0.909481,1.711379
238,1.983333,-1.142305,0.882031,2.522753,-1.488926,0.909504,1.711365
239,1.991667,-1.142320,0.882003,2.522685,-1.488931,0.909525,1.711342
