Format Version,1.21,Take Name,AnneliBengtBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 01.14.39.083 PM,Total Frames in Take,33658,Total Exported Frames,33658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
195,1.625000,-1.258896,1.111290,2.333282,-1.508875,0.963398,1.721483
196,1.633333,-1.259100,1.115137,2.327711,-1.506174,0.964915,1.724777
197,1.641667,-1.259192,1.118859,2.322191,-1.503284,0.966556,1.728321
198,1.650000,-1.259250,1.122465,2.316816,-1.500203,0.968319,1.732178
199,1.658333,-1.259248,1.125974,2.311545,-1.496986,0.970151,1.736314
200,1.666667,-1.259054,1.129433,2.306327,-1.493602,0.972081,1.740764
201,1.675000,-1.258989,1.132769,2.301393,-1.490092,0.974126,1.745512
202,1.683333,-1.258845,1.136024,2.296622,-1.486434,0.976295,1.750582
203,1.691667,-1.258588,1.139214,2.292039,-1.482657,0.978549,1.755967
204,1.700000,-1.258231,1.142346,2.287590,-1.478781,0.980920,1.761668
205,1.708333,-1.257753,1.145396,2.283283,-1.474773,0.983394,1.767691
206,1.716667,-1.257164,1.148348,2.279104,-1.470594,0.986005,1.774039
207,1.725000,-1.256444,1.151207,2.274994,-1.466339,0.988719,1.780744
208,1.733333,-1.255607,1.153933,2.270942,-1.461934,0.991558,1.787732
209,1.741667,-1.254670,1.156508,2.266939,-1.457390,0.994488,1.795315
210,1.750000,-1.253663,1.158975,2.262969,-1.452838,0.997518,1.803117
211,1.758333,-1.252611,1.161343,2.259110,-1.448340,1.000593,1.811203
212,1.766667,-1.251517,1.163624,2.255460,-1.443750,1.003791,1.819828
213,1.775000,-1.250412,1.165814,2.251943,-1.439246,1.007014,1.828717
214,1.783333,-1.249318,1.167951,2.248643,-1.434830,1.010232,1.837932
215,1.791667,-1.248207,1.169961,2.245490,-1.430423,1.013465,1.847551
216,1.800000,-1.247083,1.171860,2.242453,-1.426239,1.016582,1.857404
217,1.808333,-1.245975,1.173661,2.239495,-1.422149,1.019693,1.867575
218,1.816667,-1.244923,1.175393,2.236650,-1.418127,1.022804,1.878055
219,1.825000,-1.243895,1.177117,2.233886,-1.414248,1.025899,1.888866
220,1.833333,-1.242793,1.178742,2.231228,-1.410563,1.028925,1.900039
221,1.841667,-1.241783,1.180386,2.228767,-1.407004,1.031947,1.911501
222,1.850000,-1.240670,1.182009,2.226465,-1.403756,1.034884,1.923409
223,1.858333,-1.239531,1.183572,2.224254,-1.400739,1.037677,1.935555
224,1.866667,-1.238364,1.185130,2.222197,-1.397989,1.040357,1.948026
225,1.875000,-1.237312,1.186739,2.220228,-1.395592,1.042929,1.960738
226,1.883333,-1.236288,1.188356,2.218296,-1.393555,1.045363,1.973549
227,1.891667,-1.235362,1.189936,2.216402,-1.391926,1.047645,1.986469
228,1.900000,-1.234473,1.191516,2.214609,-1.390661,1.049810,1.999388
229,1.908333,-1.233600,1.193045,2.212904,-1.389809,1.051758,2.012098
230,1.916667,-1.232747,1.194528,2.211310,-1.389611,1.053462,2.025149
231,1.925000,-1.231889,1.195925,2.209734,-1.389683,1.054967,2.037809
232,1.933333,-1.231124,1.197256,2.208223,-1.389916,1.056232,2.049989
233,1.941667,-1.230415,1.198486,2.206798,-1.390760,1.057363,2.062515
234,1.950000,-1.229820,1.199589,2.205407,-1.391802,1.058316,2.074619
235,1.958333,-1.229335,1.200636,2.204033,-1.393295,1.058862,2.086287
236,1.966667,-1.228897,1.201606,2.202782,-1.394766,1.058630,2.097238
237,1.975000,-1.228496,1.202490,2.201611,-1.396758,1.058487,2.107866
238,1.983333,-1.228132,1.203272,2.200503,-1.398631,1.057850,2.117366
239,1.991667,-1.227791,1.203990,2.199497,-1.400626,1.056943,2.126314
240,2.000000,-1.227451,1.204567,2.198490,-1.402616,1.056277,2.134822
241,2.008333,-1.227162,1.205074,2.197498,-1.404346,1.055083,2.142380
242,2.016667,-1.226948,1.205433,2.196548,-1.406279,1.054210,2.149987
243,2.025000,-1.226801,1.205735,2.195394,-1.407935,1.053200,2.156615
244,2.033333,-1.226771,1.205832,2.194405,-1.409459,1.052307,2.162594
245,2.041667,-1.226859,1.205829,2.193473,-1.410828,1.051513,2.167896
246,2.050000,-1.227102,1.205763,2.192661,-1.412014,1.051012,2.172675
247,2.058333,-1.227545,1.205628,2.191953,-1.413004,1.050753,2.176977
248,2.066667,-1.228150,1.205438,2.191350,-1.413911,1.050780,2.180882
249,2.075000,-1.228958,1.205202,2.190778,-1.414714,1.051060,2.184435
250,2.083333,-1.229941,1.204888,2.190318,-1.415401,1.051522,2.187576
251,2.091667,-1.231052,1.204496,2.189966,-1.416014,1.052246,2.190328
252,2.100000,-1.232167,1.204036,2.189721,-1.416511,1.053179,2.192745
253,2.108333,-1.233347,1.203510,2.189600,-1.416800,1.054317,2.194871
254,2.116667,-1.234532,1.202913,2.189558,-1.416933,1.055817,2.196844
255,2.125000,-1.235705,1.202280,2.189471,-1.416917,1.057591,2.198649
256,2.133333,-1.236896,1.201538,2.189361,-1.416734,1.059622,2.200263
257,2.141667,-1.238038,1.200723,2.189279,-1.416460,1.061814,2.201656
258,2.150000,-1.239219,1.199869,2.189204,-1.416047,1.064173,2.202828
259,2.158333,-1.240413,1.199074,2.189327,-1.415566,1.066595,2.203782
260,2.166667,-1.241624,1.198402,2.189535,-1.415041,1.069178,2.204595
261,2.175000,-1.242868,1.197808,2.189899,-1.414411,1.071793,2.205211
262,2.183333,-1.244028,1.197245,2.190284,-1.413835,1.074478,2.205785
263,2.191667,-1.244907,1.196796,2.190591,-1.413489,1.076916,2.206077
264,2.200000,-1.245754,1.196593,2.191019,-1.413379,1.078860,2.206058
265,2.208333,-1.246621,1.196746,2.191596,-1.413714,1.080364,2.205866
266,2.216667,-1.247388,1.196899,2.191931,-1.414112,1.081455,2.205674
267,2.225000,-1.248094,1.197068,2.192094,-1.414466,1.082036,2.205527
268,2.233333,-1.248827,1.197427,2.192274,-1.414870,1.082462,2.205499
269,2.241667,-1.249614,1.197901,2.192475,-1.415377,1.082990,2.205542
270,2.250000,-1.250469,1.198416,2.192671,-1.415934,1.083578,2.205648
271,2.258333,-1.251461,1.198944,2.192799,-1.416510,1.084132,2.205786
272,2.266667,-1.252636,1.199422,2.192797,-1.417039,1.084661,2.206032
273,2.275000,-1.253982,1.199803,2.192723,-1.417556,1.085204,2.206314
274,2.283333,-1.255305,1.199986,2.192507,-1.418064,1.085462,2.206474
275,2.291667,-1.256514,1.199992,2.192280,-1.418497,1.085472,2.206558
276,2.300000,-1.257643,1.199985,2.192044,-1.418929,1.085384,2.206552
277,2.308333,-1.258756,1.199995,2.191935,-1.419335,1.085242,2.206362
278,2.316667,-1.259833,1.199981,2.191953,-1.419652,1.085055,2.206050
279,2.325000,-1.260813,1.199916,2.191947,-1.419922,1.084798,2.205737
280,2.333333,-1.261609,1.199796,2.191875,-1.420224,1.084526,2.205422
281,2.341667,-1.262255,1.199635,2.191732,-1.420556,1.084183,2.204927
282,2.350000,-1.262816,1.199504,2.191627,-1.420910,1.083904,2.204478
283,2.358333,-1.263231,1.199402,2.191617,-1.421371,1.083644,2.204013
