Format Version,1.21,Take Name,PatrikSimonAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 11.35.31.518 AM,Total Frames in Take,35063,Total Exported Frames,35063,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
93,0.775000,-1.090181,0.939503,2.859149,-1.514409,0.938571,1.656325
94,0.783333,-1.090329,0.939587,2.859359,-1.514451,0.938433,1.656352
95,0.791667,-1.090489,0.939653,2.859569,-1.514475,0.938317,1.656369
96,0.800000,-1.090659,0.939712,2.859779,-1.514490,0.938216,1.656383
97,0.808333,-1.090810,0.939760,2.859962,-1.514489,0.938129,1.656395
98,0.816667,-1.090971,0.939798,2.860136,-1.514484,0.938046,1.656393
99,0.825000,-1.091120,0.939832,2.860291,-1.514486,0.937959,1.656388
100,0.833333,-1.091278,0.939874,2.860449,-1.514492,0.937859,1.656377
101,0.841667,-1.091426,0.939904,2.860592,-1.514500,0.937747,1.656362
102,0.850000,-1.091566,0.939932,2.860728,-1.514515,0.937624,1.656342
103,0.858333,-1.091707,0.939956,2.860865,-1.514532,0.937489,1.656319
104,0.866667,-1.091839,0.939960,2.860981,-1.514556,0.937347,1.656295
105,0.875000,-1.091964,0.939959,2.861106,-1.514594,0.937205,1.656279
106,0.883333,-1.092070,0.939961,2.861233,-1.514641,0.937076,1.656271
107,0.891667,-1.092169,0.939971,2.861367,-1.514716,0.936944,1.656269
108,0.900000,-1.092258,0.939981,2.861505,-1.514798,0.936813,1.656283
109,0.908333,-1.092349,0.940005,2.861657,-1.514889,0.936676,1.656310
110,0.916667,-1.092430,0.940024,2.861797,-1.514982,0.936527,1.656355
111,0.925000,-1.092506,0.940043,2.861941,-1.515072,0.936359,1.656412
112,0.933333,-1.092586,0.940069,2.862084,-1.515175,0.936198,1.656474
113,0.941667,-1.092669,0.940096,2.862232,-1.515290,0.936030,1.656546
114,0.950000,-1.092762,0.940127,2.862386,-1.515426,0.935860,1.656623
115,0.958333,-1.092851,0.940155,2.862545,-1.515566,0.935678,1.656714
116,0.966667,-1.092953,0.940188,2.862707,-1.515712,0.935488,1.656829
117,0.975000,-1.093051,0.940227,2.862874,-1.515849,0.935302,1.656951
118,0.983333,-1.093151,0.940269,2.863039,-1.515970,0.935113,1.657088
119,0.991667,-1.093248,0.940319,2.863209,-1.516081,0.934922,1.657250
120,1.000000,-1.093352,0.940378,2.863383,-1.516198,0.934730,1.657432
121,1.008333,-1.093455,0.940444,2.863574,-1.516287,0.934543,1.657621
122,1.016667,-1.093553,0.940506,2.863760,-1.516382,0.934362,1.657827
123,1.025000,-1.093644,0.940599,2.863971,-1.516465,0.934176,1.658025
124,1.033333,-1.093727,0.940715,2.864190,-1.516518,0.933972,1.658233
125,1.041667,-1.093810,0.940851,2.864424,-1.516547,0.933760,1.658454
126,1.050000,-1.093884,0.941010,2.864679,-1.516535,0.933532,1.658691
127,1.058333,-1.093971,0.941175,2.864948,-1.516483,0.933307,1.658924
128,1.066667,-1.094043,0.941363,2.865248,-1.516394,0.933084,1.659157
129,1.075000,-1.094109,0.941556,2.865551,-1.516247,0.932831,1.659417
130,1.083333,-1.094151,0.941740,2.865864,-1.516040,0.932568,1.659693
131,1.091667,-1.094181,0.941943,2.866197,-1.515778,0.932322,1.659979
132,1.100000,-1.094209,0.942165,2.866557,-1.515435,0.932075,1.660285
133,1.108333,-1.094228,0.942403,2.866948,-1.515053,0.931843,1.660561
134,1.116667,-1.094243,0.942639,2.867336,-1.514653,0.931643,1.660849
135,1.125000,-1.094266,0.942873,2.867725,-1.514261,0.931501,1.661117
136,1.133333,-1.094282,0.943108,2.868114,-1.513899,0.931435,1.661342
137,1.141667,-1.094301,0.943354,2.868537,-1.513584,0.931425,1.661527
138,1.150000,-1.094308,0.943582,2.868928,-1.513314,0.931471,1.661658
139,1.158333,-1.094310,0.943808,2.869300,-1.513083,0.931566,1.661734
140,1.166667,-1.094323,0.944039,2.869667,-1.512890,0.931694,1.661780
141,1.175000,-1.094346,0.944259,2.870027,-1.512726,0.931835,1.661807
142,1.183333,-1.094379,0.944492,2.870395,-1.512582,0.931967,1.661822
143,1.191667,-1.094405,0.944741,2.870768,-1.512446,0.932082,1.661826
144,1.200000,-1.094421,0.944984,2.871114,-1.512317,0.932177,1.661839
145,1.208333,-1.094432,0.945239,2.871436,-1.512185,0.932255,1.661861
146,1.216667,-1.094453,0.945500,2.871765,-1.512065,0.932326,1.661869
147,1.225000,-1.094475,0.945753,2.872087,-1.511966,0.932407,1.661864
148,1.233333,-1.094519,0.945989,2.872388,-1.511888,0.932495,1.661867
149,1.241667,-1.094541,0.946249,2.872688,-1.511836,0.932582,1.661877
150,1.250000,-1.094551,0.946508,2.872989,-1.511808,0.932657,1.661887
151,1.258333,-1.094559,0.946778,2.873278,-1.511801,0.932727,1.661911
152,1.266667,-1.094604,0.947073,2.873565,-1.511805,0.932777,1.661929
153,1.275000,-1.094637,0.947350,2.873831,-1.511821,0.932818,1.661952
154,1.283333,-1.094674,0.947615,2.874103,-1.511847,0.932859,1.661985
155,1.291667,-1.094719,0.947874,2.874371,-1.511906,0.932907,1.662024
156,1.300000,-1.094760,0.948132,2.874643,-1.511993,0.932956,1.662065
157,1.308333,-1.094811,0.948394,2.874902,-1.512121,0.933010,1.662100
158,1.316667,-1.094847,0.948665,2.875135,-1.512282,0.933066,1.662123
159,1.325000,-1.094871,0.948937,2.875338,-1.512470,0.933115,1.662116
160,1.333333,-1.094903,0.949198,2.875538,-1.512675,0.933148,1.662092
161,1.341667,-1.094950,0.949449,2.875749,-1.512891,0.933163,1.662061
162,1.350000,-1.095010,0.949671,2.875955,-1.513116,0.933157,1.662022
163,1.358333,-1.095062,0.949889,2.876150,-1.513332,0.933130,1.661973
164,1.366667,-1.095097,0.950107,2.876335,-1.513543,0.933080,1.661910
165,1.375000,-1.095111,0.950318,2.876509,-1.513744,0.933014,1.661834
166,1.383333,-1.095118,0.950521,2.876658,-1.513920,0.932936,1.661758
167,1.391667,-1.095111,0.950710,2.876793,-1.514077,0.932867,1.661686
168,1.400000,-1.095099,0.950874,2.876915,-1.514202,0.932808,1.661621
169,1.408333,-1.095093,0.951024,2.877038,-1.514297,0.932769,1.661566
170,1.416667,-1.095084,0.951171,2.877177,-1.514379,0.932746,1.661518
171,1.425000,-1.095056,0.951293,2.877304,-1.514446,0.932748,1.661475
172,1.433333,-1.095003,0.951411,2.877427,-1.514490,0.932761,1.661433
173,1.441667,-1.094941,0.951515,2.877543,-1.514503,0.932785,1.661407
174,1.450000,-1.094861,0.951603,2.877662,-1.514501,0.932822,1.661386
175,1.458333,-1.094777,0.951677,2.877784,-1.514482,0.932864,1.661368
176,1.466667,-1.094692,0.951733,2.877904,-1.514454,0.932916,1.661348
177,1.475000,-1.094617,0.951773,2.878027,-1.514430,0.932981,1.661317
178,1.483333,-1.094520,0.951805,2.878147,-1.514399,0.933058,1.661275
179,1.491667,-1.094405,0.951824,2.878257,-1.514357,0.933153,1.661231
180,1.500000,-1.094272,0.951834,2.878336,-1.514303,0.933269,1.661188
181,1.508333,-1.094141,0.951820,2.878413,-1.514220,0.933416,1.661147
182,1.516667,-1.094030,0.951795,2.878486,-1.514130,0.933572,1.661107
183,1.525000,-1.093918,0.951753,2.878557,-1.514042,0.933725,1.661065
184,1.533333,-1.093808,0.951696,2.878623,-1.513943,0.933863,1.661033
185,1.541667,-1.093687,0.951635,2.878685,-1.513834,0.933977,1.660992
186,1.550000,-1.093561,0.951567,2.878737,-1.513715,0.934084,1.660955
