Format Version,1.21,Take Name,DanielElonAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.09.06.432 PM,Total Frames in Take,23618,Total Exported Frames,23618,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5906,49.216667,-1.507284,0.893465,1.741835,-1.071410,0.941866,2.932360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,49.225000,-1.507289,0.893441,1.741847,-1.071494,0.941882,2.932377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5908,49.233333,-1.507280,0.893422,1.741847,-1.071585,0.941888,2.932396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5909,49.241667,-1.507270,0.893416,1.741852,-1.071669,0.941906,2.932415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5910,49.250000,-1.507273,0.893415,1.741845,-1.071746,0.941924,2.932432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5911,49.258333,-1.507264,0.893428,1.741834,-1.071808,0.941951,2.932461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5912,49.266667,-1.507263,0.893435,1.741827,-1.071866,0.941984,2.932487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913,49.275000,-1.507269,0.893443,1.741828,-1.071922,0.942014,2.932517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5914,49.283333,-1.507266,0.893442,1.741834,-1.071981,0.942041,2.932545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5915,49.291667,-1.507261,0.893423,1.741848,-1.072047,0.942065,2.932569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5916,49.300000,-1.507252,0.893397,1.741880,-1.072108,0.942091,2.932586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917,49.308333,-1.507229,0.893361,1.741932,-1.072160,0.942120,2.932604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918,49.316667,-1.507201,0.893317,1.741993,-1.072207,0.942155,2.932621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,49.325000,-1.507159,0.893266,1.742078,-1.072251,0.942195,2.932642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,49.333333,-1.507107,0.893204,1.742181,-1.072289,0.942234,2.932664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,49.341667,-1.507053,0.893129,1.742290,-1.072319,0.942268,2.932691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5922,49.350000,-1.507001,0.893048,1.742414,-1.072351,0.942296,2.932715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,49.358333,-1.506950,0.892967,1.742546,-1.072375,0.942322,2.932744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5924,49.366667,-1.506892,0.892887,1.742688,-1.072404,0.942350,2.932775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,49.375000,-1.506836,0.892817,1.742826,-1.072427,0.942377,2.932791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926,49.383333,-1.506788,0.892744,1.742966,-1.072444,0.942421,2.932814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,49.391667,-1.506754,0.892673,1.743096,-1.072462,0.942467,2.932835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928,49.400000,-1.506743,0.892602,1.743221,-1.072484,0.942513,2.932852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,49.408333,-1.506745,0.892535,1.743342,-1.072514,0.942545,2.932859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,49.416667,-1.506772,0.892472,1.743453,-1.072557,0.942565,2.932868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,49.425000,-1.506814,0.892423,1.743555,-1.072612,0.942576,2.932874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,49.433333,-1.506875,0.892376,1.743645,-1.072686,0.942586,2.932886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,49.441667,-1.506941,0.892339,1.743725,-1.072751,0.942593,2.932902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934,49.450000,-1.507002,0.892294,1.743795,-1.072804,0.942593,2.932909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,49.458333,-1.507066,0.892252,1.743858,-1.072848,0.942594,2.932915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936,49.466667,-1.507130,0.892211,1.743910,-1.072888,0.942595,2.932917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,49.475000,-1.507199,0.892183,1.743950,-1.072934,0.942596,2.932915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,49.483333,-1.507273,0.892166,1.743987,-1.072995,0.942586,2.932902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,49.491667,-1.507338,0.892160,1.744015,-1.073055,0.942583,2.932894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,49.500000,-1.507397,0.892153,1.744038,-1.073124,0.942571,2.932872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941,49.508333,-1.507447,0.892141,1.744055,-1.073188,0.942570,2.932849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,49.516667,-1.507480,0.892134,1.744077,-1.073234,0.942571,2.932812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,49.525000,-1.507501,0.892123,1.744093,-1.073278,0.942582,2.932773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,49.533333,-1.507509,0.892106,1.744113,-1.073320,0.942593,2.932738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,49.541667,-1.507506,0.892100,1.744132,-1.073360,0.942612,2.932711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,49.550000,-1.507505,0.892093,1.744142,-1.073391,0.942623,2.932693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,49.558333,-1.507481,0.892090,1.744152,-1.073411,0.942639,2.932688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,49.566667,-1.507451,0.892087,1.744162,-1.073410,0.942648,2.932677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,49.575000,-1.507412,0.892079,1.744168,-1.073394,0.942665,2.932656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,49.583333,-1.507368,0.892085,1.744172,-1.073361,0.942684,2.932630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,49.591667,-1.507325,0.892097,1.744166,-1.073335,0.942718,2.932593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,49.600000,-1.507289,0.892113,1.744155,-1.073316,0.942747,2.932554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,49.608333,-1.507261,0.892139,1.744151,-1.073316,0.942766,2.932512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,49.616667,-1.507244,0.892154,1.744137,-1.073345,0.942777,2.932487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,49.625000,-1.507222,0.892174,1.744128,-1.073387,0.942780,2.932466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,49.633333,-1.507195,0.892188,1.744125,-1.073444,0.942781,2.932436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,49.641667,-1.507165,0.892200,1.744126,-1.073496,0.942793,2.932401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,49.650000,-1.507128,0.892213,1.744135,-1.073545,0.942820,2.932362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,49.658333,-1.507100,0.892226,1.744153,-1.073596,0.942858,2.932327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,49.666667,-1.507083,0.892235,1.744177,-1.073658,0.942888,2.932300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,49.675000,-1.507057,0.892233,1.744212,-1.073718,0.942910,2.932277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,49.683333,-1.507037,0.892217,1.744258,-1.073791,0.942936,2.932256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,49.691667,-1.507019,0.892195,1.744310,-1.073847,0.942967,2.932237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,49.700000,-1.507006,0.892172,1.744366,-1.073895,0.943020,2.932217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,49.708333,-1.507005,0.892151,1.744428,-1.073931,0.943082,2.932194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,49.716667,-1.507014,0.892127,1.744483,-1.073952,0.943152,2.932168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,49.725000,-1.507039,0.892103,1.744547,-1.073974,0.943222,2.932155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,49.733333,-1.507080,0.892074,1.744604,-1.074003,0.943292,2.932156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,49.741667,-1.507130,0.892043,1.744663,-1.074030,0.943351,2.932172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,49.750000,-1.507190,0.892003,1.744716,-1.074047,0.943408,2.932182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,49.758333,-1.507246,0.891965,1.744779,-1.074059,0.943476,2.932209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,49.766667,-1.507302,0.891928,1.744847,-1.074062,0.943554,2.932227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,49.775000,-1.507354,0.891889,1.744917,-1.074065,0.943644,2.932245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,49.783333,-1.507404,0.891857,1.744992,-1.074076,0.943731,2.932261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,49.791667,-1.507451,0.891825,1.745058,-1.074102,0.943822,2.932283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,49.800000,-1.507491,0.891793,1.745110,-1.074140,0.943901,2.932309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,49.808333,-1.507524,0.891766,1.745155,-1.074180,0.943976,2.932328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,49.816667,-1.507559,0.891751,1.745177,-1.074226,0.944046,2.932348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,49.825000,-1.507581,0.891749,1.745187,-1.074262,0.944116,2.932364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,49.833333,-1.507593,0.891766,1.745182,-1.074311,0.944187,2.932364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,49.841667,-1.507595,0.891775,1.745175,-1.074351,0.944257,2.932378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,49.850000,-1.507581,0.891792,1.745167,-1.074401,0.944304,2.932394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,49.858333,-1.507554,0.891800,1.745147,-1.074451,0.944348,2.932418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,49.866667,-1.507503,0.891810,1.745126,-1.074503,0.944375,2.932447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,49.875000,-1.507438,0.891823,1.745101,-1.074556,0.944395,2.932477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,49.883333,-1.507361,0.891845,1.745068,-1.074598,0.944416,2.932509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,49.891667,-1.507273,0.891880,1.745025,-1.074630,0.944434,2.932534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,49.900000,-1.507195,0.891923,1.744976,-1.074652,0.944457,2.932559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,49.908333,-1.507104,0.891969,1.744921,-1.074669,0.944483,2.932577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,49.916667,-1.507013,0.892014,1.744868,-1.074692,0.944515,2.932600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,49.925000,-1.506917,0.892053,1.744807,-1.074716,0.944549,2.932622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,49.933333,-1.506822,0.892096,1.744730,-1.074741,0.944571,2.932633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,49.941667,-1.506733,0.892152,1.744651,-1.074767,0.944587,2.932649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,49.950000,-1.506659,0.892215,1.744564,-1.074788,0.944601,2.932669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,49.958333,-1.506607,0.892294,1.744458,-1.074802,0.944618,2.932692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,49.966667,-1.506560,0.892374,1.744358,-1.074810,0.944647,2.932718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,49.975000,-1.506518,0.892460,1.744268,-1.074831,0.944661,2.932741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5998,49.983333,-1.506488,0.892535,1.744176,-1.074847,0.944664,2.932771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,49.991667,-1.506470,0.892602,1.744089,-1.074877,0.944645,2.932796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,50.000000,-1.506469,0.892658,1.744011,-1.074911,0.944618,2.932823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,50.008333,-1.506479,0.892708,1.743943,-1.074939,0.944592,2.932854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,50.016667,-1.506487,0.892753,1.743882,-1.074970,0.944580,2.932882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,50.025000,-1.506505,0.892788,1.743837,-1.074993,0.944579,2.932901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,50.033333,-1.506515,0.892809,1.743798,-1.075011,0.944596,2.932915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,50.041667,-1.506518,0.892825,1.743773,-1.075031,0.944615,2.932922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,50.050000,-1.506518,0.892839,1.743753,-1.075053,0.944628,2.932921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,50.058333,-1.506531,0.892853,1.743732,-1.075074,0.944642,2.932920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,50.066667,-1.506555,0.892872,1.743713,-1.075097,0.944667,2.932934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,50.075000,-1.506578,0.892886,1.743692,-1.075101,0.944701,2.932943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010,50.083333,-1.506598,0.892897,1.743664,-1.075087,0.944759,2.932960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,50.091667,-1.506601,0.892916,1.743640,-1.075063,0.944805,2.932974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,50.100000,-1.506603,0.892936,1.743610,-1.075023,0.944844,2.932986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,50.108333,-1.506607,0.892965,1.743572,-1.074991,0.944873,2.932999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,50.116667,-1.506628,0.893003,1.743529,-1.074962,0.944904,2.933026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,50.125000,-1.506650,0.893043,1.743483,-1.074933,0.944929,2.933049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,50.133333,-1.506664,0.893080,1.743442,-1.074902,0.944966,2.933068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,50.141667,-1.506660,0.893108,1.743409,-1.074859,0.945001,2.933077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,50.150000,-1.506651,0.893125,1.743384,-1.074808,0.945046,2.933062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,50.158333,-1.506633,0.893140,1.743362,-1.074764,0.945109,2.933006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,50.166667,-1.506611,0.893147,1.743344,-1.074749,0.945203,2.932921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,50.175000,-1.506598,0.893155,1.743331,-1.074779,0.945319,2.932794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,50.183333,-1.506576,0.893161,1.743327,-1.074882,0.945500,2.932597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,50.191667,-1.506560,0.893159,1.743324,-1.075034,0.945744,2.932325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,50.200000,-1.506549,0.893150,1.743320,-1.075223,0.946045,2.931960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,50.208333,-1.506538,0.893149,1.743311,-1.075457,0.946383,2.931494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,50.216667,-1.506535,0.893153,1.743300,-1.075823,0.946847,2.930891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,50.225000,-1.506533,0.893171,1.743284,-1.076244,0.947339,2.930162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,50.233333,-1.506547,0.893191,1.743262,-1.076768,0.947909,2.929299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,50.241667,-1.506563,0.893211,1.743239,-1.077353,0.948519,2.928281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6030,50.250000,-1.506580,0.893225,1.743219,-1.078035,0.949174,2.927121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,50.258333,-1.506587,0.893232,1.743200,-1.078797,0.949876,2.925752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6032,50.266667,-1.506590,0.893234,1.743182,-1.079615,0.950583,2.924209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6033,50.275000,-1.506577,0.893240,1.743172,-1.080467,0.951340,2.922434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6034,50.283333,-1.506578,0.893249,1.743161,-1.081399,0.952097,2.920451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,50.291667,-1.506584,0.893259,1.743158,-1.082433,0.952827,2.918248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6036,50.300000,-1.506599,0.893263,1.743150,-1.083537,0.953538,2.915813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
