Format Version,1.21,Take Name,SimonPatrikBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.09.56.339 AM,Total Frames in Take,28946,Total Exported Frames,28946,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
125,1.041667,-1.497536,0.954685,1.742157,-1.158705,0.893278,2.582349
126,1.050000,-1.497934,0.954619,1.741749,-1.158653,0.893295,2.582383
127,1.058333,-1.498398,0.954568,1.741286,-1.158602,0.893311,2.582412
128,1.066667,-1.498899,0.954538,1.740793,-1.158553,0.893330,2.582429
129,1.075000,-1.499431,0.954507,1.740272,-1.158484,0.893364,2.582418
130,1.083333,-1.500014,0.954467,1.739725,-1.158405,0.893405,2.582401
131,1.091667,-1.500612,0.954417,1.739179,-1.158330,0.893455,2.582406
132,1.100000,-1.501246,0.954352,1.738605,-1.158275,0.893469,2.582402
133,1.108333,-1.501912,0.954287,1.738017,-1.158246,0.893479,2.582419
134,1.116667,-1.502603,0.954226,1.737401,-1.158229,0.893481,2.582443
135,1.125000,-1.503322,0.954193,1.736792,-1.158210,0.893489,2.582447
136,1.133333,-1.504055,0.954168,1.736172,-1.158182,0.893525,2.582443
137,1.141667,-1.504797,0.954141,1.735546,-1.158141,0.893562,2.582429
138,1.150000,-1.505524,0.954155,1.734929,-1.158103,0.893616,2.582413
139,1.158333,-1.506276,0.954173,1.734330,-1.158063,0.893659,2.582399
140,1.166667,-1.507016,0.954232,1.733750,-1.158028,0.893689,2.582385
141,1.175000,-1.507770,0.954305,1.733204,-1.157990,0.893716,2.582380
142,1.183333,-1.508476,0.954364,1.732666,-1.157950,0.893739,2.582373
143,1.191667,-1.509174,0.954427,1.732136,-1.157891,0.893782,2.582348
144,1.200000,-1.509848,0.954487,1.731633,-1.157812,0.893822,2.582298
145,1.208333,-1.510479,0.954569,1.731135,-1.157723,0.893861,2.582230
146,1.216667,-1.511084,0.954648,1.730675,-1.157633,0.893890,2.582174
147,1.225000,-1.511665,0.954698,1.730237,-1.157537,0.893909,2.582120
148,1.233333,-1.512210,0.954755,1.729783,-1.157448,0.893936,2.582084
149,1.241667,-1.512701,0.954804,1.729331,-1.157364,0.893963,2.582071
150,1.250000,-1.513149,0.954842,1.728897,-1.157285,0.893988,2.582052
151,1.258333,-1.513545,0.954860,1.728492,-1.157202,0.894034,2.582027
152,1.266667,-1.513894,0.954822,1.728114,-1.157132,0.894088,2.581995
153,1.275000,-1.514179,0.954726,1.727760,-1.157070,0.894147,2.581989
154,1.283333,-1.514411,0.954566,1.727426,-1.157034,0.894202,2.581980
155,1.291667,-1.514610,0.954368,1.727099,-1.157004,0.894243,2.581975
156,1.300000,-1.514776,0.954153,1.726779,-1.156991,0.894276,2.581956
157,1.308333,-1.514926,0.953931,1.726445,-1.156980,0.894298,2.581925
158,1.316667,-1.515074,0.953746,1.726113,-1.156974,0.894308,2.581887
159,1.325000,-1.515210,0.953632,1.725788,-1.156965,0.894315,2.581851
160,1.333333,-1.515334,0.953580,1.725478,-1.156959,0.894317,2.581821
161,1.341667,-1.515455,0.953582,1.725154,-1.156950,0.894319,2.581797
162,1.350000,-1.515590,0.953624,1.724818,-1.156960,0.894321,2.581780
163,1.358333,-1.515721,0.953698,1.724469,-1.156966,0.894319,2.581758
164,1.366667,-1.515836,0.953801,1.724111,-1.156973,0.894313,2.581728
165,1.375000,-1.515938,0.953901,1.723754,-1.156969,0.894307,2.581688
166,1.383333,-1.516029,0.953981,1.723390,-1.156967,0.894295,2.581641
167,1.391667,-1.516123,0.954043,1.722992,-1.156963,0.894292,2.581578
168,1.400000,-1.516211,0.954075,1.722593,-1.156962,0.894290,2.581527
169,1.408333,-1.516299,0.954063,1.722205,-1.156969,0.894294,2.581473
170,1.416667,-1.516393,0.954007,1.721821,-1.156975,0.894307,2.581433
171,1.425000,-1.516471,0.953917,1.721413,-1.156965,0.894321,2.581403
172,1.433333,-1.516537,0.953827,1.720972,-1.156952,0.894340,2.581388
173,1.441667,-1.516620,0.953745,1.720532,-1.156928,0.894358,2.581372
174,1.450000,-1.516707,0.953678,1.720087,-1.156914,0.894378,2.581366
175,1.458333,-1.516805,0.953614,1.719611,-1.156896,0.894417,2.581359
176,1.466667,-1.516903,0.953571,1.719126,-1.156889,0.894465,2.581338
177,1.475000,-1.517012,0.953556,1.718625,-1.156898,0.894533,2.581306
178,1.483333,-1.517138,0.953553,1.718126,-1.156916,0.894610,2.581256
179,1.491667,-1.517252,0.953564,1.717644,-1.156968,0.894719,2.581188
