Format Version,1.21,Take Name,AxelJohanBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.30.43.766 PM,Total Frames in Take,22932,Total Exported Frames,22932,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:301,Unlabeled:301,Unlabeled:301
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E357012D","8392B20CF49E357012D","8392B20CF49E357012D"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
112,0.933333,-1.519989,0.888561,1.643354,-1.117825,0.896612,2.546754
113,0.941667,-1.519878,0.888524,1.643408,-1.117769,0.896618,2.546765
114,0.950000,-1.519766,0.888473,1.643463,-1.117718,0.896627,2.546736
115,0.958333,-1.519653,0.888410,1.643531,-1.117661,0.896637,2.546737
116,0.966667,-1.519557,0.888348,1.643601,-1.117637,0.896642,2.546746
117,0.975000,-1.519464,0.888297,1.643688,-1.117633,0.896645,2.546766
118,0.983333,-1.519369,0.888247,1.643776,-1.117648,0.896653,2.546794
119,0.991667,-1.519280,0.888183,1.643890,-1.117684,0.896660,2.546830
120,1.000000,-1.519199,0.888105,1.644011,-1.117714,0.896668,2.546867
121,1.008333,-1.519117,0.888018,1.644141,-1.117736,0.896671,2.546885
122,1.016667,-1.519021,0.887949,1.644271,-1.117738,0.896694,2.546889
123,1.025000,-1.518934,0.887883,1.644409,-1.117743,0.896705,2.546884
124,1.033333,-1.518839,0.887826,1.644552,-1.117760,0.896709,2.546886
125,1.041667,-1.518750,0.887748,1.644714,-1.117790,0.896702,2.546898
126,1.050000,-1.518652,0.887652,1.644879,-1.117813,0.896685,2.546906
127,1.058333,-1.518531,0.887538,1.645071,-1.117821,0.896678,2.546922
128,1.066667,-1.518401,0.887418,1.645256,-1.117823,0.896693,2.546905
129,1.075000,-1.518271,0.887296,1.645439,-1.117812,0.896726,2.546913
130,1.083333,-1.518152,0.887178,1.645608,-1.117799,0.896758,2.546927
131,1.091667,-1.518043,0.887064,1.645776,-1.117780,0.896775,2.546973
132,1.100000,-1.517943,0.886944,1.645933,-1.117775,0.896784,2.547021
133,1.108333,-1.517840,0.886815,1.646093,-1.117771,0.896796,2.547068
134,1.116667,-1.517717,0.886672,1.646266,-1.117762,0.896805,2.547106
135,1.125000,-1.517600,0.886517,1.646428,-1.117730,0.896817,2.547147
136,1.133333,-1.517485,0.886367,1.646581,-1.117678,0.896823,2.547176
137,1.141667,-1.517385,0.886227,1.646712,-1.117626,0.896836,2.547202
138,1.150000,-1.517305,0.886084,1.646830,-1.117567,0.896840,2.547235
139,1.158333,-1.517233,0.885935,1.646939,-1.117516,0.896850,2.547270
140,1.166667,-1.517171,0.885772,1.647037,-1.117468,0.896849,2.547296
141,1.175000,-1.517115,0.885601,1.647116,-1.117427,0.896843,2.547330
142,1.183333,-1.517069,0.885430,1.647184,-1.117383,0.896836,2.547375
143,1.191667,-1.517026,0.885275,1.647226,-1.117342,0.896845,2.547394
144,1.200000,-1.516984,0.885134,1.647258,-1.117298,0.896862,2.547416
145,1.208333,-1.516952,0.884994,1.647286,-1.117271,0.896885,2.547447
146,1.216667,-1.516913,0.884854,1.647320,-1.117252,0.896899,2.547476
147,1.225000,-1.516865,0.884706,1.647358,-1.117244,0.896912,2.547518
148,1.233333,-1.516828,0.884569,1.647366,-1.117242,0.896924,2.547550
149,1.241667,-1.516795,0.884457,1.647341,-1.117246,0.896940,2.547566
150,1.250000,-1.516769,0.884361,1.647291,-1.117240,0.896961,2.547599
151,1.258333,-1.516748,0.884273,1.647235,-1.117234,0.896983,2.547600
152,1.266667,-1.516754,0.884193,1.647166,-1.117228,0.896993,2.547612
153,1.275000,-1.516767,0.884130,1.647077,-1.117225,0.896990,2.547622
154,1.283333,-1.516789,0.884098,1.646962,-1.117229,0.896987,2.547634
155,1.291667,-1.516813,0.884093,1.646831,-1.117222,0.896982,2.547624
156,1.300000,-1.516840,0.884093,1.646688,-1.117219,0.896976,2.547628
157,1.308333,-1.516875,0.884090,1.646539,-1.117220,0.896976,2.547617
158,1.316667,-1.516923,0.884099,1.646388,-1.117217,0.896981,2.547607
159,1.325000,-1.516996,0.884112,1.646215,-1.117208,0.896984,2.547603
160,1.333333,-1.517088,0.884129,1.646019,-1.117203,0.896983,2.547604
161,1.341667,-1.517190,0.884141,1.645812,-1.117194,0.896986,2.547611
162,1.350000,-1.517290,0.884148,1.645616,-1.117196,0.896992,2.547603
163,1.358333,-1.517406,0.884144,1.645428,-1.117188,0.896988,2.547602
164,1.366667,-1.517524,0.884152,1.645245,-1.117185,0.896982,2.547615
165,1.375000,-1.517646,0.884173,1.645045,-1.117170,0.896978,2.547621
166,1.383333,-1.517769,0.884200,1.644833,-1.117155,0.896983,2.547626
167,1.391667,-1.517887,0.884208,1.644640,-1.117145,0.896994,2.547608
168,1.400000,-1.518006,0.884201,1.644456,-1.117123,0.896992,2.547612
169,1.408333,-1.518126,0.884172,1.644262,-1.117102,0.896984,2.547608
170,1.416667,-1.518252,0.884139,1.644055,-1.117078,0.896966,2.547604
171,1.425000,-1.518377,0.884100,1.643857,-1.117067,0.896946,2.547586
172,1.433333,-1.518507,0.884070,1.643663,-1.117059,0.896941,2.547581
173,1.441667,-1.518634,0.884034,1.643485,-1.117041,0.896939,2.547568
174,1.450000,-1.518760,0.883985,1.643329,-1.117032,0.896935,2.547543
175,1.458333,-1.518902,0.883920,1.643173,-1.117031,0.896922,2.547540
176,1.466667,-1.519046,0.883864,1.643019,-1.117041,0.896897,2.547520
177,1.475000,-1.519189,0.883806,1.642862,-1.117042,0.896869,2.547485
178,1.483333,-1.519328,0.883747,1.642717,-1.117047,0.896843,2.547442
179,1.491667,-1.519473,0.883689,1.642589,-1.117049,0.896817,2.547409
180,1.500000,-1.519612,0.883630,1.642474,-1.117043,0.896789,2.547365
181,1.508333,-1.519746,0.883580,1.642360,-1.117036,0.896764,2.547328
182,1.516667,-1.519868,0.883530,1.642267,-1.117032,0.896756,2.547276
183,1.525000,-1.519987,0.883473,1.642191,-1.117024,0.896761,2.547211
184,1.533333,-1.520093,0.883409,1.642127,-1.117045,0.896779,2.547132
185,1.541667,-1.520210,0.883343,1.642060,-1.117079,0.896804,2.547019
186,1.550000,-1.520321,0.883283,1.642016,-1.117148,0.896836,2.546907
187,1.558333,-1.520413,0.883220,1.641986,-1.117234,0.896882,2.546742
188,1.566667,-1.520501,0.883159,1.641961,-1.117349,0.896949,2.546531
189,1.575000,-1.520567,0.883087,1.641957,-1.117478,0.897042,2.546272
190,1.583333,-1.520625,0.883015,1.641958,-1.117643,0.897189,2.545931
191,1.591667,-1.520666,0.882932,1.641976,-1.117819,0.897390,2.545626
192,1.600000,-1.520701,0.882862,1.641983,-1.118046,0.897673,2.545234
193,1.608333,-1.520714,0.882774,1.642010,-1.118317,0.898035,2.544754
194,1.616667,-1.520714,0.882687,1.642046,-1.118694,0.898504,2.544255
195,1.625000,-1.520711,0.882591,1.642098,-1.119146,0.899076,2.543689
196,1.633333,-1.520697,0.882486,1.642159,-1.119669,0.899804,2.543033
197,1.641667,-1.520674,0.882380,1.642238,-1.120263,0.900692,2.542228
198,1.650000,-1.520637,0.882275,1.642311,-1.120920,0.901712,2.541284
199,1.658333,-1.520591,0.882169,1.642382,-1.121617,0.902823,2.540147
200,1.666667,-1.520550,0.882061,1.642461,-1.122401,0.904090,2.538851
201,1.675000,-1.520505,0.881950,1.642547,-1.123264,0.905491,2.537297
202,1.683333,-1.520460,0.881838,1.642638,-1.124264,0.907041,2.535559
203,1.691667,-1.520410,0.881731,1.642731,-1.125379,0.908763,2.533525
204,1.700000,-1.520354,0.881608,1.642825,-1.126623,0.910602,2.531247
205,1.708333,-1.520301,0.881484,1.642927,-1.128003,0.912571,2.528701
206,1.716667,-1.520249,0.881364,1.643030,-1.129448,0.914738,2.525866
207,1.725000,-1.520198,0.881249,1.643145,-1.131043,0.917060,2.522830
208,1.733333,-1.520154,0.881153,1.643257,-1.132706,0.919548,2.519516
209,1.741667,-1.520106,0.881074,1.643358,-1.134448,0.922154,2.515995
210,1.750000,-1.520059,0.881005,1.643453,-1.136296,0.924887,2.512215
211,1.758333,-1.520012,0.880946,1.643545,-1.138252,0.927695,2.508249
212,1.766667,-1.519967,0.880911,1.643633,-1.140322,0.930598,2.504115
213,1.775000,-1.519918,0.880896,1.643707,-1.142498,0.933560,2.499713
214,1.783333,-1.519857,0.880893,1.643785,-1.144851,0.936643,2.495190
215,1.791667,-1.519796,0.880901,1.643867,-1.147331,0.939829,2.490518
216,1.800000,-1.519729,0.880916,1.643964,-1.149919,0.943069,2.485656
217,1.808333,-1.519654,0.880941,1.644068,-1.152636,0.946395,2.480673
218,1.816667,-1.519575,0.880972,1.644176,-1.155430,0.949755,2.475538
219,1.825000,-1.519489,0.881027,1.644279,-1.158278,0.953180,2.470291
220,1.833333,-1.519392,0.881095,1.644380,-1.161199,0.956664,2.464878
221,1.841667,-1.519297,0.881157,1.644472,-1.164182,0.960226,2.459341
222,1.850000,-1.519201,0.881219,1.644566,-1.167195,0.963768,2.453707
223,1.858333,-1.519117,0.881281,1.644660,-1.170281,0.967400,2.448047
224,1.866667,-1.519021,0.881373,1.644737,-1.173370,0.971073,2.442186
225,1.875000,-1.518930,0.881475,1.644809,-1.176481,0.974782,2.436228
226,1.883333,-1.518840,0.881589,1.644896,-1.179601,0.978517,2.430225
227,1.891667,-1.518742,0.881705,1.645004,-1.182755,0.982301,2.424173
228,1.900000,-1.518654,0.881831,1.645125,-1.185903,0.986073,2.418010
229,1.908333,-1.518552,0.881977,1.645263,-1.189056,0.989888,2.411849
230,1.916667,-1.518450,0.882159,1.645411,-1.192194,0.993768,2.405568
231,1.925000,-1.518327,0.882384,1.645579,-1.195288,0.997645,2.399283
232,1.933333,-1.518190,0.882675,1.645782,-1.198338,1.001533,2.392911
233,1.941667,-1.518041,0.883047,1.646043,-1.201355,1.005434,2.386557
234,1.950000,-1.517871,0.883572,1.646376,-1.204262,1.009367,2.380023
235,1.958333,-1.517572,0.884349,1.646846,-1.207210,1.013283,2.373744
236,1.966667,-1.517215,0.885387,1.647341,-1.210115,1.017195,2.367416
237,1.975000,-1.516707,0.886724,1.647928,-1.212914,1.021082,2.361016
238,1.983333,-1.515994,0.888478,1.648610,-1.215610,1.024977,2.354606
239,1.991667,-1.515115,0.890614,1.649410,-1.218257,1.028866,2.348218
240,2.000000,-1.514051,0.893073,1.650414,-1.220803,1.032729,2.341857
241,2.008333,-1.512791,0.895868,1.651755,-1.223224,1.036626,2.335535
242,2.016667,-1.511410,0.898891,1.653539,-1.225529,1.040505,2.329293
243,2.025000,-1.509839,0.902072,1.655784,-1.227740,1.044373,2.323086
244,2.033333,-1.508186,0.905396,1.658443,-1.229830,1.048176,2.316953
245,2.041667,-1.506515,0.908785,1.661520,-1.231848,1.051937,2.310860
246,2.050000,-1.504720,0.912302,1.664979,-1.233757,1.055624,2.304826
247,2.058333,-1.502894,0.915883,1.668782,-1.235554,1.059188,2.298822
