Format Version,1.21,Take Name,AxelJohanAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.26.15.316 PM,Total Frames in Take,25487,Total Exported Frames,25487,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:291,Unlabeled:291,Unlabeled:291
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570123","8392B20CF49E3570123","8392B20CF49E3570123"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
101,0.841667,-1.530053,0.906718,1.641219,-1.109784,0.910573,2.916390
102,0.850000,-1.530139,0.906628,1.641298,-1.109842,0.910220,2.916874
103,0.858333,-1.530223,0.906543,1.641379,-1.109889,0.909911,2.917311
104,0.866667,-1.530309,0.906457,1.641453,-1.109914,0.909627,2.917724
105,0.875000,-1.530398,0.906381,1.641529,-1.109908,0.909367,2.918101
106,0.883333,-1.530496,0.906305,1.641597,-1.109862,0.909110,2.918456
107,0.891667,-1.530593,0.906229,1.641668,-1.109758,0.908864,2.918809
108,0.900000,-1.530689,0.906146,1.641731,-1.109616,0.908622,2.919150
109,0.908333,-1.530793,0.906071,1.641767,-1.109440,0.908365,2.919486
110,0.916667,-1.530883,0.905993,1.641810,-1.109257,0.908104,2.919794
111,0.925000,-1.530975,0.905915,1.641835,-1.109087,0.907794,2.920067
112,0.933333,-1.531067,0.905841,1.641852,-1.108953,0.907443,2.920299
113,0.941667,-1.531156,0.905759,1.641876,-1.108898,0.907070,2.920498
114,0.950000,-1.531247,0.905671,1.641905,-1.108867,0.906686,2.920683
115,0.958333,-1.531329,0.905579,1.641936,-1.108866,0.906328,2.920815
116,0.966667,-1.531412,0.905479,1.641984,-1.108890,0.905980,2.920948
117,0.975000,-1.531498,0.905382,1.642027,-1.108913,0.905637,2.921053
118,0.983333,-1.531577,0.905279,1.642092,-1.108954,0.905342,2.921129
119,0.991667,-1.531662,0.905162,1.642160,-1.109005,0.905096,2.921187
120,1.000000,-1.531740,0.905036,1.642235,-1.109076,0.904884,2.921230
121,1.008333,-1.531812,0.904895,1.642319,-1.109163,0.904690,2.921255
122,1.016667,-1.531870,0.904744,1.642410,-1.109250,0.904533,2.921255
123,1.025000,-1.531920,0.904578,1.642510,-1.109334,0.904400,2.921221
124,1.033333,-1.531962,0.904417,1.642611,-1.109414,0.904292,2.921166
125,1.041667,-1.532004,0.904242,1.642717,-1.109487,0.904191,2.921102
126,1.050000,-1.532035,0.904084,1.642819,-1.109537,0.904110,2.921045
127,1.058333,-1.532067,0.903937,1.642922,-1.109571,0.904025,2.920988
128,1.066667,-1.532078,0.903794,1.643037,-1.109594,0.903940,2.920942
129,1.075000,-1.532078,0.903668,1.643157,-1.109604,0.903850,2.920896
130,1.083333,-1.532052,0.903542,1.643305,-1.109600,0.903753,2.920860
131,1.091667,-1.532015,0.903427,1.643475,-1.109568,0.903655,2.920835
132,1.100000,-1.531963,0.903319,1.643655,-1.109507,0.903574,2.920828
133,1.108333,-1.531900,0.903207,1.643848,-1.109422,0.903500,2.920836
134,1.116667,-1.531801,0.903089,1.644054,-1.109319,0.903439,2.920850
135,1.125000,-1.531685,0.902955,1.644253,-1.109200,0.903375,2.920886
136,1.133333,-1.531559,0.902800,1.644446,-1.109052,0.903297,2.920951
137,1.141667,-1.531416,0.902612,1.644626,-1.108883,0.903214,2.921064
138,1.150000,-1.531259,0.902402,1.644807,-1.108685,0.903122,2.921216
139,1.158333,-1.531083,0.902174,1.644987,-1.108467,0.903010,2.921423
140,1.166667,-1.530906,0.901919,1.645166,-1.108271,0.902890,2.921655
141,1.175000,-1.530743,0.901645,1.645348,-1.108074,0.902741,2.921907
142,1.183333,-1.530586,0.901337,1.645541,-1.107893,0.902570,2.922186
143,1.191667,-1.530439,0.900999,1.645731,-1.107733,0.902391,2.922491
144,1.200000,-1.530335,0.900659,1.645923,-1.107606,0.902208,2.922826
145,1.208333,-1.530260,0.900337,1.646101,-1.107495,0.901999,2.923226
146,1.216667,-1.530207,0.900025,1.646282,-1.107413,0.901840,2.923639
147,1.225000,-1.530184,0.899697,1.646477,-1.107337,0.901719,2.924070
148,1.233333,-1.530179,0.899341,1.646675,-1.107326,0.901629,2.924486
149,1.241667,-1.530224,0.898969,1.646862,-1.107338,0.901600,2.924872
150,1.250000,-1.530307,0.898601,1.647053,-1.107324,0.901583,2.925265
151,1.258333,-1.530427,0.898235,1.647244,-1.107350,0.901574,2.925649
152,1.266667,-1.530595,0.897891,1.647410,-1.107397,0.901600,2.926013
153,1.275000,-1.530768,0.897559,1.647578,-1.107474,0.901668,2.926359
154,1.283333,-1.530962,0.897219,1.647732,-1.107523,0.901804,2.926735
155,1.291667,-1.531161,0.896867,1.647884,-1.107530,0.902009,2.927125
156,1.300000,-1.531381,0.896532,1.648017,-1.107473,0.902290,2.927559
157,1.308333,-1.531597,0.896217,1.648150,-1.107378,0.902615,2.927992
158,1.316667,-1.531806,0.895913,1.648302,-1.107270,0.903002,2.928412
159,1.325000,-1.531996,0.895611,1.648453,-1.107139,0.903397,2.928802
160,1.333333,-1.532171,0.895332,1.648582,-1.107073,0.903821,2.929163
161,1.341667,-1.532319,0.895051,1.648696,-1.107056,0.904294,2.929575
162,1.350000,-1.532426,0.894752,1.648816,-1.107051,0.904739,2.930008
163,1.358333,-1.532490,0.894430,1.648954,-1.107047,0.905172,2.930462
164,1.366667,-1.532516,0.894104,1.649113,-1.107060,0.905557,2.930864
165,1.375000,-1.532524,0.893778,1.649274,-1.107102,0.905871,2.931156
166,1.383333,-1.532529,0.893443,1.649426,-1.107156,0.906119,2.931325
167,1.391667,-1.532521,0.893096,1.649570,-1.107233,0.906328,2.931421
168,1.400000,-1.532505,0.892751,1.649686,-1.107311,0.906467,2.931473
169,1.408333,-1.532468,0.892424,1.649785,-1.107373,0.906564,2.931515
170,1.416667,-1.532460,0.892116,1.649830,-1.107394,0.906611,2.931545
171,1.425000,-1.532479,0.891850,1.649836,-1.107358,0.906604,2.931571
172,1.433333,-1.532531,0.891631,1.649792,-1.107287,0.906530,2.931579
173,1.441667,-1.532587,0.891430,1.649734,-1.107209,0.906394,2.931571
174,1.450000,-1.532660,0.891243,1.649642,-1.107111,0.906209,2.931551
175,1.458333,-1.532724,0.891060,1.649528,-1.106976,0.906013,2.931537
176,1.466667,-1.532784,0.890895,1.649402,-1.106793,0.905835,2.931526
177,1.475000,-1.532836,0.890755,1.649275,-1.106653,0.905721,2.931482
178,1.483333,-1.532884,0.890626,1.649125,-1.106426,0.905605,2.931477
179,1.491667,-1.532923,0.890513,1.648956,-1.106177,0.905538,2.931460
180,1.500000,-1.532947,0.890404,1.648758,-1.105931,0.905523,2.931437
181,1.508333,-1.532967,0.890299,1.648540,-1.105732,0.905529,2.931413
182,1.516667,-1.532986,0.890205,1.648317,-1.105551,0.905546,2.931369
183,1.525000,-1.533005,0.890117,1.648100,-1.105366,0.905577,2.931323
184,1.533333,-1.533016,0.890034,1.647881,-1.105204,0.905578,2.931257
185,1.541667,-1.533007,0.889945,1.647666,-1.105085,0.905538,2.931171
186,1.550000,-1.533007,0.889864,1.647453,-1.105042,0.905481,2.931066
187,1.558333,-1.533008,0.889799,1.647238,-1.105045,0.905431,2.930958
188,1.566667,-1.533008,0.889736,1.647030,-1.105104,0.905381,2.930848
189,1.575000,-1.533000,0.889672,1.646827,-1.105242,0.905329,2.930726
190,1.583333,-1.532973,0.889609,1.646627,-1.105343,0.905248,2.930643
191,1.591667,-1.532933,0.889549,1.646438,-1.105543,0.905214,2.930507
192,1.600000,-1.532890,0.889500,1.646243,-1.105708,0.905213,2.930370
193,1.608333,-1.532847,0.889459,1.646057,-1.105793,0.905242,2.930269
194,1.616667,-1.532793,0.889424,1.645873,-1.105799,0.905279,2.930180
195,1.625000,-1.532741,0.889387,1.645699,-1.105770,0.905279,2.930109
196,1.633333,-1.532690,0.889345,1.645533,-1.105724,0.905247,2.930046
197,1.641667,-1.532637,0.889296,1.645372,-1.105679,0.905188,2.929986
198,1.650000,-1.532580,0.889243,1.645220,-1.105617,0.905125,2.929927
199,1.658333,-1.532516,0.889191,1.645064,-1.105534,0.905077,2.929876
200,1.666667,-1.532452,0.889143,1.644926,-1.105438,0.905064,2.929857
201,1.675000,-1.532386,0.889104,1.644812,-1.105336,0.905083,2.929874
202,1.683333,-1.532320,0.889071,1.644705,-1.105241,0.905147,2.929926
203,1.691667,-1.532259,0.889040,1.644596,-1.105142,0.905245,2.930010
204,1.700000,-1.532204,0.889019,1.644481,-1.105013,0.905376,2.930123
205,1.708333,-1.532141,0.888996,1.644378,-1.104870,0.905541,2.930256
206,1.716667,-1.532077,0.888973,1.644268,-1.104780,0.905768,2.930328
207,1.725000,-1.531997,0.888957,1.644162,-1.104659,0.905931,2.930403
208,1.733333,-1.531901,0.888932,1.644057,-1.104601,0.906109,2.930428
209,1.741667,-1.531803,0.888905,1.643977,-1.104617,0.906270,2.930385
210,1.750000,-1.531690,0.888868,1.643916,-1.104687,0.906435,2.930304
211,1.758333,-1.531567,0.888833,1.643870,-1.104804,0.906596,2.930191
212,1.766667,-1.531429,0.888806,1.643843,-1.104869,0.906726,2.930096
213,1.775000,-1.531291,0.888787,1.643826,-1.105034,0.906936,2.929956
214,1.783333,-1.531147,0.888783,1.643811,-1.105257,0.907184,2.929805
215,1.791667,-1.531011,0.888794,1.643798,-1.105526,0.907486,2.929652
216,1.800000,-1.530872,0.888814,1.643784,-1.105853,0.907828,2.929434
217,1.808333,-1.530730,0.888843,1.643767,-1.106255,0.908200,2.929156
218,1.816667,-1.530583,0.888868,1.643755,-1.106733,0.908637,2.928853
219,1.825000,-1.530426,0.888900,1.643735,-1.107244,0.909122,2.928459
220,1.833333,-1.530264,0.888926,1.643711,-1.107850,0.909699,2.927980
221,1.841667,-1.530097,0.888960,1.643687,-1.108520,0.910363,2.927402
222,1.850000,-1.529937,0.888995,1.643656,-1.109310,0.911103,2.926688
223,1.858333,-1.529777,0.889029,1.643641,-1.110198,0.911952,2.925826
224,1.866667,-1.529615,0.889057,1.643635,-1.111216,0.912910,2.924836
225,1.875000,-1.529455,0.889076,1.643640,-1.112377,0.914001,2.923686
226,1.883333,-1.529293,0.889086,1.643655,-1.113680,0.915190,2.922351
227,1.891667,-1.529134,0.889098,1.643679,-1.115067,0.916517,2.920795
228,1.900000,-1.528981,0.889113,1.643705,-1.116650,0.918008,2.919055
229,1.908333,-1.528844,0.889129,1.643734,-1.118346,0.919593,2.917091
230,1.916667,-1.528713,0.889144,1.643779,-1.120659,0.921340,2.914881
231,1.925000,-1.528586,0.889151,1.643833,-1.122537,0.923159,2.912389
232,1.933333,-1.528472,0.889153,1.643891,-1.124582,0.925055,2.909593
233,1.941667,-1.528364,0.889139,1.643955,-1.126750,0.927021,2.906616
234,1.950000,-1.528257,0.889120,1.644016,-1.129142,0.929060,2.903282
235,1.958333,-1.528156,0.889090,1.644077,-1.131669,0.931188,2.899706
236,1.966667,-1.528066,0.889058,1.644147,-1.134328,0.933394,2.895855
237,1.975000,-1.527984,0.889015,1.644209,-1.137082,0.935665,2.891698
238,1.983333,-1.527915,0.888961,1.644288,-1.139983,0.937972,2.887298
239,1.991667,-1.527855,0.888894,1.644363,-1.143026,0.940269,2.882581
240,2.000000,-1.527802,0.888821,1.644449,-1.146175,0.942567,2.877543
241,2.008333,-1.527773,0.888748,1.644530,-1.149510,0.944817,2.872161
242,2.016667,-1.527768,0.888686,1.644605,-1.152996,0.947074,2.866472
243,2.025000,-1.527784,0.888635,1.644683,-1.156631,0.949261,2.860406
244,2.033333,-1.527828,0.888599,1.644750,-1.160415,0.951426,2.853989
245,2.041667,-1.527884,0.888571,1.644811,-1.164276,0.953560,2.847268
